ENA_ID	Assembler	trimmed_reads	reads_map_ref	reads_map_assembly	ref_bases	ref_sequences	ref_bases_assembled	ref_sequences_assembled	ref_sequences_assembled_ok	ref_bases_assembler_missed	assembly_bases	assembly_bases_in_ref	assembly_contigs	assembly_contigs_hit_ref	assembly_bases_reads_disagree	assembly_sum_longest_match_each_segment	cds_number	cds_assembled	cds_assembled_ok	gage_Missing_Reference_Bases	gage_Missing_Assembly_Bases	gage_Missing_Assembly_Contigs	gage_Duplicated_Reference_Bases	gage_Compressed_Reference_Bases	gage_Bad_Trim	gage_Avg_Idy	gage_SNPs	gage_Indels_<_5bp	gage_Indels_>=_5	gage_Inversions	gage_Relocation	gage_Translocation	ratt_elements_found	ratt_elements_transferred	ratt_elements_transferred_partially	ratt_elements_split	ratt_parts_of_elements_not_transferred	ratt_elements_not_transferred	ratt_gene_models_to_transfer	ratt_gene_models_transferred	ratt_gene_models_transferred_partially	ratt_exons_not_transferred_from_partial_matches	ratt_gene_models_not_transferred
ERR732339	Inchworm	718108	708590	712782	13417	8	13417	8	0	0	507203	47999	6076	206	25	14025	11	11	0	0	483159	6058	10626	0	970	99.65	46	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732339	Trinity	718108	708606	708376	13417	8	13410	8	4	7	31969	15461	69	12	66	13359	11	11	4	7	16508	57	2049	0	541	99.65	46	1	0	0	0	0	49	47	1	0	2	1	11	10	1	1	0
ERR732339	VICUNA.80	718108	708611	698802	13417	8	12931	7	2	486	18567	17811	22	22	7	13325	11	10	2	486	756	0	4938	0	756	99.64	45	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732339	VICUNA.90	718108	708543	691526	13417	8	12877	6	1	540	18109	17386	23	23	12	12494	11	10	2	540	723	0	4272	0	723	99.63	44	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732278	IVA	806110	766307	788873	13334	8	13331	8	7	2	16917	13654	16	9	0	13428	11	11	8	3	2990	6	596	0	344	95.98	536	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732278	IVA.c5r2	806110	766250	793066	13334	8	13331	8	7	2	17138	13654	16	9	2	13528	11	11	8	3	3207	6	600	0	437	95.98	536	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732278	PRICE	806110	766325	799571	13334	8	13331	8	0	2	52881	32947	83	70	69	14812	11	11	0	4	22401	22	16798	0	12547	95.85	528	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732278	Inchworm	806110	766247	802015	13334	8	13331	8	0	2	402077	20245	4544	40	57	13983	11	11	0	3	385240	4531	3506	0	809	95.98	536	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732278	Trinity	806110	766291	797721	13334	8	13331	8	6	2	64050	14145	168	11	61	13387	11	11	7	3	49905	157	796	0	632	95.97	533	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732278	VICUNA.80	806110	766247	746675	13334	8	12660	6	2	673	18493	14993	25	18	3	12052	11	8	3	674	3500	7	1780	0	688	95.93	487	3	0	0	0	0	41	39	0	0	2	2	11	10	0	0	1
ERR732278	VICUNA.90	806110	766270	722291	13334	8	12086	4	2	1247	16849	14332	28	23	2	9098	11	5	2	1248	2517	5	655	0	470	95.99	416	3	0	0	0	0	41	37	1	0	4	3	11	9	1	1	1
ERR732270	IVA	1139260	1127833	1128174	13417	8	13414	8	6	3	17861	15266	14	11	1	12782	11	11	7	3	2505	3	1222	0	84	98.9	144	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732270	IVA.c5r2	1139260	1127914	1132010	13417	8	13414	8	6	3	17551	15520	14	11	1	13008	11	11	7	3	1941	3	1351	0	194	98.9	142	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732270	PRICE	1139260	1127950	1123882	13417	8	12201	6	0	1216	43119	31376	81	75	74	11221	11	8	0	1216	12762	12	16460	0	9546	98.73	113	1	0	0	0	0	49	47	0	0	2	2	11	11	0	0	0
ERR732270	Inchworm	1139260	1127960	1134920	13417	8	13417	8	0	0	373048	30399	4458	88	44	14150	11	11	0	0	351780	4443	7850	0	1033	98.88	149	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732270	Trinity	1139260	1127971	1124812	13417	8	13417	8	5	0	49318	21084	84	15	5	13304	11	11	6	0	28271	69	7620	0	715	98.88	149	1	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732270	VICUNA.80	1139260	1127880	1128255	13417	8	13048	7	2	369	22586	17299	31	22	3	12304	11	10	2	369	5107	9	3440	0	796	98.87	132	1	0	0	0	0	49	48	1	4	1	0	11	11	0	0	0
ERR732270	VICUNA.90	1139260	1127944	1089207	13417	8	12027	7	0	1390	20314	16480	32	26	44	10507	11	10	0	1390	3834	6	3666	0	587	98.95	119	3	0	0	0	0	49	40	1	0	11	8	11	9	0	0	2
ERR732272	IVA	1002776	985042	980864	13417	8	13415	8	6	2	15225	14793	12	12	0	12920	11	11	7	3	432	0	654	0	432	99.63	49	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732272	IVA.c5r2	1002776	984937	986476	13417	8	13417	8	6	0	15496	14881	12	12	0	13205	11	11	7	1	615	0	640	0	615	99.64	49	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732272	PRICE	1002776	985012	983589	13417	8	12884	7	0	533	62455	38884	115	104	32	12933	11	10	0	545	25337	19	22395	0	19746	99.63	45	1	1	0	0	0	49	49	0	1	0	0	11	11	0	0	0
ERR732272	Inchworm	1002776	984999	994396	13417	8	13330	8	0	87	400642	31940	4743	117	80	13652	11	11	0	18	380726	4724	6456	0	838	99.6	50	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732272	Trinity	1002776	985049	997322	13417	8	13397	8	4	20	49556	16945	112	13	24	13755	11	11	4	20	32611	99	3564	0	585	99.62	50	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732272	VICUNA.80	1002776	984994	967665	13417	8	12889	8	2	528	21013	19277	35	33	1	10439	11	10	2	528	1641	2	5388	0	851	99.64	42	1	0	0	0	0	49	48	1	8	2	0	11	11	0	0	0
ERR732272	VICUNA.90	1002776	984918	946894	13417	8	11906	7	1	1511	20006	18205	39	37	0	7653	11	9	1	1511	1706	2	5239	0	916	99.63	36	1	0	0	0	0	49	46	2	6	5	1	11	10	1	1	0
ERR732273	IVA	993222	983950	981774	13324	8	13324	8	7	0	14172	13432	10	9	0	13487	12	12	9	0	646	1	202	0	242	99.84	21	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732273	IVA.c5r2	993222	983925	981847	13324	8	13324	8	7	0	14174	13432	10	9	0	13489	12	12	9	0	648	1	202	0	244	99.84	21	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732273	PRICE	993222	983906	975708	13324	8	13324	8	0	0	49563	32377	81	76	43	13353	12	12	0	176	17342	6	17923	0	15793	99.57	27	2	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732273	Inchworm	993222	984030	986263	13324	8	13324	8	0	0	386551	30031	4709	110	48	13524	12	12	0	0	368056	4693	5123	0	681	99.84	21	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732273	Trinity	993222	983909	979293	13324	8	13324	8	7	0	35358	13349	78	9	28	13307	12	12	9	0	22009	69	0	0	514	99.84	21	0	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732273	VICUNA.80	993222	983896	952032	13324	8	12816	7	1	508	17936	16293	27	25	7	10933	12	11	1	508	1539	2	3074	0	918	99.83	21	1	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732273	VICUNA.90	993222	983927	940846	13324	8	12556	7	0	768	18770	17133	32	30	10	9730	12	10	0	768	1533	2	3722	0	874	99.82	19	1	0	0	0	0	43	42	1	4	1	0	12	11	1	1	0
ERR732274	IVA	939284	920337	922241	13416	8	13414	8	6	2	14643	14430	10	10	0	13527	11	11	7	2	214	0	1016	0	214	97.69	310	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732274	IVA.c5r2	939284	920430	921505	13416	8	13414	8	6	2	14785	14466	10	10	0	13630	11	11	7	2	320	0	1052	0	320	97.69	310	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732274	PRICE	939284	920289	931119	13416	8	13382	8	0	34	51456	34837	104	94	11	13615	11	11	0	37	17858	16	19677	0	13747	97.69	296	3	0	0	0	1	41	41	0	4	0	0	11	11	0	0	0
ERR732274	Inchworm	939284	920469	898449	13416	8	13416	8	0	0	353341	29801	4290	77	70	13985	11	11	0	0	331517	4275	8360	0	895	97.69	310	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732274	Trinity	939284	920349	923847	13416	8	13416	8	4	0	36745	22151	64	25	43	13354	11	11	4	0	14293	39	9029	0	1275	97.69	310	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732274	VICUNA.80	939284	920544	927147	13416	8	13383	8	1	33	24824	22533	42	40	4	10994	11	11	1	33	1877	1	8394	0	1440	97.69	284	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732274	VICUNA.90	939284	920369	924978	13416	8	13192	8	2	224	22274	20002	35	33	3	11116	11	11	2	224	1645	1	6378	0	1208	97.64	272	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732275	IVA	808300	230627	791619	13334	8	13331	8	8	0	35156	13319	37	8	1	13415	11	11	9	14	21837	29	0	0	96	95.98	536	0	1	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732275	IVA.c5r2	808300	230610	793024	13334	8	13331	8	8	0	38144	13331	37	8	17	13427	11	11	9	3	24813	29	0	0	96	95.97	537	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732275	PRICE	808300	230603	773950	13334	8	11158	6	0	2173	77777	14099	135	19	63	13158	11	9	1	2187	64537	120	1882	0	4023	95.66	467	6	1	0	0	0	41	34	0	0	7	7	11	10	0	0	1
ERR732275	Inchworm	808300	230611	804478	13334	8	13331	8	1	0	423340	21810	3971	35	95	13789	11	11	0	3	404067	3955	5942	0	544	95.97	537	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732275	Trinity	808300	230599	725821	13334	8	13331	8	6	0	122016	14661	214	11	70	13782	11	11	7	3	107476	203	1218	0	730	95.97	537	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732275	VICUNA.80	808300	230641	800862	13334	8	13209	8	3	122	43644	14632	59	15	19	13006	11	11	4	125	29133	44	1137	0	1155	96.01	527	1	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732275	VICUNA.90	808300	230593	742897	13334	8	12587	6	2	744	44062	14378	64	18	22	11420	11	8	3	747	29805	46	1209	0	991	96.02	491	1	0	0	0	0	41	29	0	0	14	12	11	7	0	0	4
ERR732276	IVA	852250	765837	818619	13417	8	13414	8	8	3	15721	13415	13	8	19	13432	11	11	9	3	2306	5	0	0	17	99.78	28	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732276	IVA.c5r2	852250	765798	823206	13417	8	13414	8	7	3	20652	14306	25	9	27	13532	11	11	8	3	6422	16	815	0	193	99.78	28	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732276	PRICE	852250	765843	832669	13417	8	13392	8	1	25	81166	49097	128	97	124	12882	11	11	1	25	31913	30	34216	0	20534	99.56	24	1	0	0	0	0	49	47	0	7	2	2	11	11	0	0	0
ERR732276	Inchworm	852250	765800	845666	13417	8	13417	8	0	0	527950	34961	5321	128	440	14065	11	11	0	0	507556	5305	6976	0	1039	99.78	28	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732276	Trinity	852250	765944	829244	13417	8	13417	8	5	0	133120	16584	389	13	307	12781	11	11	6	0	116536	376	3118	0	498	99.78	28	1	0	0	0	0	49	46	2	0	3	1	11	10	1	1	0
ERR732276	VICUNA.80	852250	765732	810778	13417	8	12481	5	2	936	33618	19734	68	35	18	10631	11	9	2	936	13753	33	6457	0	890	99.78	21	1	0	0	0	0	49	48	0	0	1	1	11	11	0	0	0
ERR732276	VICUNA.90	852250	765854	770082	13417	8	11170	4	1	2247	31422	18605	69	38	65	8213	11	8	1	2247	12528	31	6953	0	813	99.78	23	1	0	0	0	0	49	41	1	5	10	7	11	10	0	0	1
ERR732277	IVA	870024	855914	857368	13393	8	13392	8	8	1	14612	13392	11	8	0	13427	12	12	10	1	1220	3	0	0	35	98.33	223	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732277	IVA.c5r2	870024	855952	858543	13393	8	13392	8	8	1	14790	13392	11	8	2	13618	12	12	10	1	1398	3	0	0	226	98.33	223	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732277	PRICE	870024	855981	865566	13393	8	13327	8	0	66	64172	42616	106	95	63	14815	12	12	0	66	22033	12	26917	0	18544	98.24	201	1	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732277	Inchworm	870024	855966	865711	13393	8	13392	8	0	1	380673	27820	4699	79	20	13631	12	12	0	1	361032	4686	6226	0	571	98.34	222	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732277	Trinity	870024	855981	856515	13393	8	13392	8	7	1	30672	13417	57	9	0	13103	12	12	9	1	17255	48	0	0	462	98.32	221	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732277	VICUNA.80	870024	855993	854614	13393	8	12984	7	3	409	18879	16753	24	21	4	12188	12	11	4	409	2126	3	3134	0	646	98.34	205	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732277	VICUNA.90	870024	856004	799355	13393	8	11699	6	1	1694	17483	15648	28	25	4	9862	12	10	2	1694	1835	3	3184	0	586	98.33	186	0	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732385	IVA	380414	292667	327143	13322	8	12048	7	6	1274	24952	12609	37	10	27	11515	12	11	7	1274	12343	27	0	0	123	99.4	62	0	0	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732385	IVA.c5r2	380414	292650	334281	13322	8	12187	7	6	1135	29883	12833	48	10	20	11813	12	11	7	1135	17050	38	0	0	197	99.41	62	0	0	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732385	PRICE	380414	292667	316070	13322	8	8665	4	2	4657	37149	17526	82	46	168	9071	12	6	2	4561	20009	38	8121	0	6529	99.07	62	0	1	0	0	0	43	30	0	0	13	13	12	9	0	0	3
ERR732385	Inchworm	380414	292726	374712	13322	8	13322	8	1	0	547371	20232	3809	53	725	11797	12	12	0	0	532034	3795	1850	0	1269	99.44	69	0	0	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732385	Trinity	380414	292781	358684	13322	8	13314	8	2	8	286075	18418	790	19	494	11639	12	12	2	8	267657	771	5009	0	789	99.45	70	0	0	0	0	0	43	41	2	0	2	0	12	10	2	2	0
ERR732385	VICUNA.80	380414	292703	325985	13322	8	12857	7	2	465	47415	16373	102	24	28	10558	12	11	2	465	30734	78	2377	0	990	99.45	60	0	0	0	0	0	43	43	0	2	0	0	12	12	0	0	0
ERR732385	VICUNA.90	380414	292704	318943	13322	8	12619	5	3	703	42851	15547	91	21	38	10630	12	8	3	703	27304	70	1879	0	845	99.47	63	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732258	IVA	760904	683184	708401	13417	8	13413	8	7	4	19236	13520	22	9	7	13433	11	11	8	4	5518	13	306	0	116	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732258	IVA.c5r2	760904	683157	713793	13417	8	13413	8	7	4	23552	13520	32	9	18	13433	11	11	8	4	9834	23	306	0	116	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732258	PRICE	760904	683228	716066	13417	8	13339	8	2	78	49417	29990	75	57	82	14895	11	11	2	78	20109	20	15458	0	12364	98.92	143	2	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732258	Inchworm	760904	683142	754814	13417	8	13416	8	0	1	773083	29080	5847	92	638	14049	11	11	0	1	753588	5831	6078	0	796	99.0	133	1	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732258	Trinity	760904	683211	747924	13417	8	13416	8	4	1	375247	18752	1141	17	471	13366	11	11	4	1	356742	1125	5085	0	775	99.0	133	1	0	0	0	0	49	47	1	0	2	1	11	10	1	1	0
ERR732258	VICUNA.80	760904	683213	670594	13417	8	12896	7	2	521	45830	17755	93	22	74	12453	11	10	2	475	27709	70	4341	0	863	98.99	120	2	0	0	0	0	49	49	0	0	0	0	11	11	0	0	0
ERR732258	VICUNA.90	760904	683139	698163	13417	8	12889	7	1	528	44094	16756	94	24	58	10941	11	10	1	482	26966	69	2834	0	619	99.05	123	2	0	0	0	0	49	48	0	4	1	1	11	11	0	0	0
ERR732408	IVA	1033934	980719	986373	13417	8	11735	6	4	1682	16987	13858	22	15	5	9642	11	8	4	1792	3303	7	1338	0	299	99.2	78	1	3	0	0	0	49	44	0	4	7	5	11	10	0	0	1
ERR732408	IVA.c5r2	1033934	980799	991126	13417	8	11757	6	4	1660	18579	14350	23	14	5	10847	11	8	4	1661	4263	9	1698	0	614	99.23	80	1	0	0	0	0	49	42	0	4	9	7	11	9	0	0	2
ERR732408	PRICE	1033934	980909	994609	13417	8	8599	5	1	4818	57587	34079	150	127	91	9036	11	7	1	4818	27138	43	21416	0	15753	98.64	106	9	0	0	0	0	49	36	0	4	15	13	11	8	0	0	3
ERR732408	Inchworm	1033934	980857	1016926	13417	8	13354	8	0	63	716013	24341	7205	91	1317	10727	11	11	0	1	700779	7186	1455	0	791	99.22	98	1	0	0	0	0	49	47	2	0	2	0	11	10	1	1	0
ERR732408	Trinity	1033934	980809	1004948	13417	8	11654	7	4	1763	171126	19579	535	26	918	10732	11	9	4	1763	151651	509	7823	0	1293	99.25	87	1	0	0	0	0	49	42	0	0	9	7	11	9	0	0	2
ERR732408	VICUNA.80	1033934	980884	880243	13417	8	11937	5	1	1480	31186	18307	72	41	13	7564	11	7	2	1401	12315	31	5246	0	936	99.2	79	4	0	0	0	0	49	43	1	0	10	5	11	10	0	0	1
ERR732408	VICUNA.90	1033934	980715	972031	13417	8	11552	5	1	1865	30608	17858	70	39	14	8400	11	8	2	1604	12473	31	5036	0	947	99.22	81	2	0	0	0	0	49	43	0	0	8	6	11	10	0	0	1
ERR732349	IVA	802688	777011	778086	13318	8	13316	8	7	0	14418	13798	10	10	0	13528	11	11	8	2	536	0	566	0	536	95.14	647	0	0	0	0	0	33	33	0	0	0	0	11	11	0	0	0
ERR732349	IVA.c5r2	802688	777063	773257	13318	8	13316	8	7	0	14862	13798	11	10	0	13529	11	11	8	2	980	1	566	0	545	95.14	647	0	0	0	0	0	33	33	0	0	0	0	11	11	0	0	0
ERR732349	PRICE	802688	777096	792543	13318	8	13316	8	0	0	103542	60175	183	168	89	13129	11	11	0	2	46617	26	41363	0	37673	95.23	556	0	0	0	0	2	33	31	0	3	2	2	11	10	0	0	1
ERR732349	Inchworm	802688	777039	791557	13318	8	13316	8	0	0	786098	22794	8499	50	951	13911	11	11	1	2	768165	8488	4617	0	663	95.14	647	0	0	0	0	0	33	33	0	0	0	0	11	11	0	0	0
ERR732349	Trinity	802688	777004	786118	13318	8	13316	8	4	0	111458	16662	363	16	701	13292	11	11	5	2	94796	347	3339	0	920	95.14	646	0	0	0	0	0	33	32	1	0	1	0	11	10	1	1	0
ERR732349	VICUNA.80	802688	776963	736863	13318	8	12612	7	1	704	18953	17356	25	24	5	12670	11	10	3	706	1517	1	4378	0	1088	95.0	598	0	0	0	0	0	33	33	0	0	0	0	11	11	0	0	0
ERR732349	VICUNA.90	802688	777087	751066	13318	8	12442	7	0	874	21114	19363	36	35	8	10160	11	10	2	876	1671	1	6259	0	1242	95.0	581	1	0	0	0	0	33	33	0	3	0	0	11	11	0	0	0
ERR732344	IVA	691604	664576	672112	13334	8	13331	8	8	2	14924	13331	11	8	0	13529	11	11	9	3	1593	3	0	0	198	95.99	535	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732344	IVA.c5r2	691604	664557	672123	13334	8	13331	8	8	2	14927	13331	11	8	0	13532	11	11	9	3	1596	3	0	0	201	95.99	535	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732344	PRICE	691604	664584	679004	13334	8	12867	7	1	466	95286	48343	240	190	76	12620	11	10	2	467	53897	87	27170	0	26568	95.97	471	5	0	0	0	0	41	41	0	4	0	0	11	11	0	0	0
ERR732344	Inchworm	691604	664634	683914	13334	8	13317	8	0	16	477747	22670	5363	45	191	13534	11	11	0	17	458596	5346	5542	0	785	96.03	531	0	0	0	0	0	41	40	1	0	1	0	11	10	1	1	0
ERR732344	Trinity	691604	664579	683694	13334	8	13330	8	6	3	68315	15935	175	11	125	13788	11	11	7	4	52707	164	2280	0	896	95.99	535	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732344	VICUNA.80	691604	664609	674796	13334	8	13057	8	5	276	17321	14235	18	13	1	13265	11	11	5	277	3086	5	749	0	930	95.99	507	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732344	VICUNA.90	691604	664562	673185	13334	8	12928	7	3	405	17437	14433	20	15	4	12789	11	10	3	406	3004	5	1415	0	877	96.0	515	0	0	0	0	0	41	41	0	0	0	0	11	11	0	0	0
ERR732347	IVA	788466	727123	750407	13322	8	12506	7	3	816	19691	15201	22	17	0	11550	12	10	3	816	4303	5	2399	0	1279	99.51	57	0	0	0	0	0	43	42	1	4	1	0	12	11	1	1	0
ERR732347	IVA.c5r2	788466	727300	759003	13322	8	12506	7	3	816	18260	15911	18	17	8	12292	12	10	3	816	2259	1	3385	0	1694	99.51	59	0	0	0	0	0	43	42	1	4	1	0	12	11	1	1	0
ERR732347	PRICE	788466	726983	776845	13322	8	11187	6	0	2135	114699	56790	306	262	47	11444	12	9	0	2137	62962	77	39983	0	41486	99.44	52	0	1	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732347	Inchworm	788466	727227	749816	13322	8	13322	8	0	0	516057	29885	6281	136	144	9417	12	12	0	0	500257	6257	2064	0	883	99.49	67	0	0	0	0	0	43	41	0	0	2	2	12	11	0	0	1
ERR732347	Trinity	788466	727274	745321	13322	8	12825	7	3	497	41327	18635	82	28	23	9801	12	11	4	497	22920	54	5275	0	1572	99.5	62	0	0	0	0	0	43	42	1	4	1	0	12	11	1	1	0
ERR732347	VICUNA.80	788466	727291	753304	13322	8	12803	8	0	519	26774	21595	48	42	9	9618	12	12	0	519	5221	6	7402	0	1396	99.45	62	5	0	0	0	0	43	39	0	0	4	4	12	11	0	0	1
ERR732347	VICUNA.90	788466	727117	736273	13322	8	12592	7	1	730	24943	19555	45	38	9	8900	12	11	1	782	5346	7	5799	0	1234	99.47	58	6	0	0	0	0	43	37	0	4	6	6	12	10	0	0	2
ERR732343	IVA	634826	561516	618906	13385	8	12095	6	3	767	17687	15524	20	18	0	10173	12	9	3	1290	1614	2	3273	0	772	98.85	129	0	0	0	0	0	43	42	1	4	1	0	12	11	1	1	0
ERR732343	IVA.c5r2	634826	561754	617435	13385	8	12177	6	3	685	19256	16037	21	17	1	10601	12	9	3	1208	2847	4	3134	0	1011	98.88	127	0	0	0	0	0	43	40	1	0	3	2	12	10	1	1	1
ERR732343	PRICE	634826	561792	624689	13385	8	10780	4	1	2040	91438	53580	197	173	69	11524	12	7	1	2605	37958	28	42001	0	30298	98.83	117	6	0	0	0	0	43	42	1	0	1	0	12	11	1	1	0
ERR732343	Inchworm	634826	561770	607829	13385	8	13012	7	0	373	439309	30108	5235	133	326	9688	12	12	0	100	421347	5203	4198	0	1279	98.82	154	4	0	0	0	0	43	41	0	4	3	2	12	11	0	0	1
ERR732343	Trinity	634826	561606	606784	13385	8	13145	7	3	240	42058	20623	87	32	20	10102	12	12	3	111	21175	55	7427	0	1587	98.87	149	4	0	0	0	0	43	43	0	12	0	0	12	12	0	0	0
ERR732343	VICUNA.80	634826	561743	620762	13385	8	12316	7	2	552	29225	23841	58	53	2	9515	12	11	1	981	4100	4	11837	0	2231	98.88	128	0	0	0	0	0	43	39	0	6	4	4	12	11	0	0	1
ERR732343	VICUNA.90	634826	561672	608108	13385	8	11461	5	2	1407	28656	23441	62	57	7	8209	12	10	1	1841	3753	4	12233	0	1947	98.93	113	0	0	0	0	0	43	39	0	4	4	4	12	11	0	0	1
ERR732301	IVA	903784	869633	880207	14245	8	13879	7	7	366	17427	13879	18	9	6	13656	11	10	9	366	3548	9	0	0	259	99.73	37	0	0	0	0	0	38	38	0	4	0	0	11	11	0	0	0
ERR732301	IVA.c5r2	903784	869764	888568	14245	8	14245	8	5	0	19500	15572	21	11	6	14172	11	11	7	0	3928	10	1244	0	406	99.71	39	0	0	0	0	0	38	38	0	0	0	0	11	11	0	0	0
ERR732301	PRICE	903784	869588	883113	14245	8	10750	6	1	3495	57896	37496	84	71	87	9947	11	8	1	3495	19906	10	26157	0	16887	99.48	48	6	0	0	0	0	38	28	0	4	10	10	11	8	0	0	3
ERR732301	Inchworm	903784	869590	898071	14245	8	14245	8	1	0	337104	33729	3845	81	136	14401	11	11	1	0	311473	3828	9407	0	1024	99.69	34	0	0	0	0	0	38	37	1	0	1	0	11	10	1	1	0
ERR732301	Trinity	903784	869711	870532	14245	8	14245	8	3	0	52279	15642	112	14	112	12421	11	11	5	0	36637	98	1322	0	947	99.72	40	0	0	0	0	0	38	37	1	0	1	0	11	10	1	1	0
ERR732301	VICUNA.80	903784	869614	820523	14245	8	13209	5	1	1036	23936	19939	45	35	35	10642	11	7	2	901	3587	9	5834	0	557	99.71	32	0	0	0	0	0	38	35	0	4	4	3	11	9	0	0	2
ERR732301	VICUNA.90	903784	869587	823484	14245	8	13028	5	0	1217	23120	20078	46	39	26	9448	11	7	1	1082	2632	6	5620	0	528	99.72	35	0	0	0	0	0	38	35	0	4	4	3	11	9	0	0	2
ERR732304	IVA	985546	917938	937997	13322	8	13322	8	4	0	16512	16041	12	12	0	12540	12	12	4	0	378	0	1444	0	378	99.44	63	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732304	IVA.c5r2	985546	917792	928239	13322	8	13322	8	5	0	17334	15464	14	12	1	13430	12	12	5	0	1845	2	1603	0	712	99.45	71	0	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
ERR732304	PRICE	985546	917700	945055	13322	8	8002	5	0	5320	104556	52023	270	225	54	7968	12	7	0	5320	53124	55	41520	0	37171	98.79	66	14	0	0	0	0	43	24	0	0	20	19	12	7	0	0	5
ERR732304	Inchworm	985546	918177	959124	13322	8	13153	8	0	169	630285	31509	7661	155	266	9913	12	12	0	54	615884	7643	760	0	1293	99.42	70	1	0	0	3	0	43	42	0	0	1	1	12	12	0	0	0
ERR732304	Trinity	985546	917948	965913	13322	8	12055	7	2	1267	58841	18346	129	22	68	10637	12	10	2	1267	40334	106	6384	0	1168	99.43	68	1	0	0	0	0	43	36	1	0	8	6	12	9	1	1	2
ERR732304	VICUNA.80	985546	917952	946353	13322	8	13155	8	1	167	29222	23041	58	46	23	10666	12	12	1	167	5323	12	9361	0	1198	99.42	67	1	0	0	0	0	43	43	0	4	0	0	12	12	0	0	0
ERR732304	VICUNA.90	985546	917556	966125	13322	8	13162	7	0	160	28490	22584	55	42	15	10518	12	11	0	160	5403	13	8716	0	1128	99.41	69	1	0	0	0	0	43	43	0	0	0	0	12	12	0	0	0
